x_left_m,y_left_m,x_center_m,y_center_m,x_right_m,y_right_m
-14.448745558544108,0.8146660181679767,-15.936917610515824,1.0026658685144327,-17.42508966248754,1.1906657188608887
-14.47115276992002,0.6117040365703472,-15.96449571682464,0.7528665065481148,-17.45783866372926,0.8940289765258824
-14.487173734783765,0.4081383769405338,-15.984213827426172,0.5023241562345051,-17.48125392006858,0.5965099355284764
-14.496792642377255,0.20416993400783345,-15.996052482925853,0.2512860726250259,-17.49531232347445,0.29840221124221833
-14.5,-2.5729962394826186e-15,-16.0,-2.5729962394826186e-15,-17.5,-2.5729962394826186e-15
-14.496792642377255,-0.20416993400783473,-15.996052482925853,-0.2512860726250275,-17.49531232347445,-0.29840221124222027
-14.487173734783765,-0.40813837694053545,-15.984213827426172,-0.5023241562345068,-17.48125392006858,-0.5965099355284781
-14.47115276992002,-0.6117040365703488,-15.96449571682464,-0.7528665065481164,-17.45783866372926,-0.894028976525884
-14.448745558544108,-0.8146660181679796,-15.936917610515824,-1.0026658685144343,-17.42508966248754,-1.1906657188608891
-14.419974213868397,-1.0168240227614982,-15.901506724761102,-1.2514757203218494,-17.383039235653808,-1.4861274178822006
-14.384867129736476,-1.2179785448072096,-15.858298005829509,-1.4990505166857981,-17.33172888192254,-1.7801224885643867
-14.343458952601857,-1.4179310690775273,-15.80733409550998,-1.74514593117234,-17.271209238418102,-2.072360793267153
-14.295790547336102,-1.6164842665715575,-15.748665289029049,-1.9895190973188401,-17.201540030721993,-2.3625539280661227
-14.24190895690013,-1.8134421892549932,-15.682349485415545,-2.231928848313834,-17.12279001393096,-2.650415507372675
-14.181867355918499,-2.0086104634371633,-15.60845213036123,-2.472135954999582,-17.03503690480396,-2.9356614465620003
-14.115724998202467,-2.2017964815943922,-15.527046151633805,-2.709903361962332,-16.938367305065142,-3.2180102423302714
-14.043547158273636,-2.392809592450406,-15.43821188710601,-2.9449964214774265,-16.832876615938385,-3.497183250504447
-13.965405066945877,-2.5814612891260746,-15.342037005471848,-3.1771831250782463,-16.71866894399782,-3.772904961030418
-13.881375841029126,-2.767565395172974,-15.238616419728157,-3.4062343325205813,-16.595856998427188,-4.044903269868188
-13.79154240722439,-2.9509382483070543,-15.128052193506942,-3.6319239979163767,-16.464561979789494,-4.3129097475256994
-13.695993420285113,-3.131398881661148,-15.010453440350908,-3.854029392813723,-16.324913460416703,-4.576659903966298
-13.594823175525633,-3.3087692023774147,-14.885936216031547,-4.072331326002973,-16.17704925653746,-4.835893449628532
-13.488131515763097,-3.482874167363477,-14.754623404016119,-4.286614359831974,-16.02111529226914,-5.090354552300472
-13.37602373278465,-3.65354195603885,-14.616644594196494,-4.496667022817045,-15.857265455608337,-5.339792089595239
-13.258610463437156,-3.8206041399010777,-14.472135954999578,-4.702282018339787,-15.685661446562,-5.583959896778496
-13.136007580441985,-3.983895848744348,-14.321240099005522,-4.903256429223813,-15.506472617569058,-5.8226170097032774
-13.008336078042628,-4.143255933366486,-14.164105942206312,-5.09939191798952,-15.319875806369996,-6.055527902612553
-12.875721952597985,-4.298527124603739,-14.000888557043675,-5.290494922589216,-15.126055161489365,-6.282462720574694
-12.738296078239173,-4.449556188536478,-13.831749019371292,-5.47637684742951,-14.925201960503411,-6.503197506322541
-12.596194077712559,-4.5961940777125605,-13.65685424949238,-5.6568542494923815,-14.7175144212722,-6.717514421272202
-12.449556188536478,-4.738296078239174,-13.47637684742951,-5.831749019371292,-14.503197506322541,-6.9252019605034105
-12.298527124603737,-4.8757219525979885,-13.290494922589213,-6.0008885570436785,-14.282462720574689,-7.126055161489369
-12.143255933366481,-5.008336078042632,-13.099391917989516,-6.164105942206315,-14.055527902612551,-7.319875806369998
-11.983895848744346,-5.136007580441989,-12.903256429223813,-6.321240099005523,-13.82261700970328,-7.506472617569058
-11.820604139901079,-5.258610463437156,-12.702282018339787,-6.472135954999579,-13.583959896778495,-7.685661446562001
-11.653541956038847,-5.376023732784654,-12.496667022817041,-6.616644594196497,-13.339792089595235,-7.85726545560834
-11.482874167363477,-5.488131515763099,-12.28661435983197,-6.754623404016122,-13.090354552300465,-8.021115292269146
-11.308769202377412,-5.594823175525634,-12.072331326002969,-6.88593621603155,-12.835893449628525,-8.177049256537467
-11.131398881661148,-5.695993420285113,-11.854029392813722,-7.010453440350909,-12.576659903966295,-8.324913460416704
-10.950938248307054,-5.791542407224391,-11.631923997916376,-7.128052193506942,-12.312909747525698,-8.464561979789494
-10.76756539517297,-5.881375841029129,-11.406234332520578,-7.238616419728158,-12.044903269868186,-8.595856998427188
-10.581461289126072,-5.965405066945878,-11.177183125078242,-7.34203700547185,-11.772904961030413,-8.718668943997823
-10.392809592450407,-6.043547158273634,-10.944996421477423,-7.438211887106012,-11.49718325050444,-8.832876615938389
-10.201796481594396,-6.115724998202465,-10.709903361962331,-7.527046151633804,-11.218010242330266,-8.938367305065142
-10.00861046343716,-6.181867355918498,-10.47213595499958,-7.608452130361228,-10.935661446562,-9.03503690480396
-9.813442189254985,-6.241908956900131,-10.23192884831383,-7.682349485415545,-10.650415507372674,-9.12279001393096
-9.616484266571554,-6.295790547336103,-9.989519097318835,-7.7486652890290495,-10.362553928066117,-9.201540030721997
-9.417931069077524,-6.343458952601859,-9.745145931172338,-7.8073340955099795,-10.072360793267153,-9.2712092384181
-9.217978544807211,-6.3848671297364765,-9.499050516685797,-7.85829800582951,-9.780122488564382,-9.331728881922544
-9.016824022761503,-6.419974213868395,-9.251475720321848,-7.901506724761101,-9.486127417882193,-9.383039235653808
-8.814666018167975,-6.448745558544106,-9.00266586851443,-7.936917610515823,-9.190665718860886,-9.42508966248754
-8.61170403657034,-6.471152769920019,-8.752866506548111,-7.96449571682464,-8.894028976525883,-9.45783866372926
-8.408138376940533,-6.487173734783765,-8.502324156234506,-7.9842138274261725,-8.596509935528479,-9.48125392006858
-8.204169934007833,-6.4967926423772555,-8.251286072625026,-7.996052482925853,-8.29840221124222,-9.495312323474451
-8.000000000000004,-6.5,-8.000000000000002,-8.0,-7.999999999999999,-9.5
-7.7958300659921616,-6.496792642377255,-7.748713927374969,-7.996052482925852,-7.701597788757777,-9.49531232347445
-7.59186162305946,-6.487173734783765,-7.4976758437654905,-7.9842138274261725,-7.403490064471521,-9.48125392006858
-7.3882959634296546,-6.471152769920019,-7.247133493451884,-7.96449571682464,-7.105971023474113,-9.45783866372926
-7.185333981832022,-6.448745558544106,-6.997334131485566,-7.936917610515823,-6.80933428113911,-9.42508966248754
-6.983175977238501,-6.419974213868396,-6.748524279678154,-7.901506724761102,-6.513872582117807,-9.383039235653808
-6.782021455192786,-6.384867129736476,-6.500949483314199,-7.858298005829509,-6.2198775114356115,-9.331728881922542
-6.582068930922471,-6.343458952601858,-6.254854068827656,-7.807334095509979,-5.927639206732842,-9.271209238418098
-6.383515733428443,-6.295790547336102,-6.01048090268116,-7.748665289029049,-5.637446071933877,-9.201540030721995
-6.18655781074501,-6.24190895690013,-5.768071151686167,-7.6823494854155445,-5.349584492627323,-9.12279001393096
-5.991389536562842,-6.181867355918499,-5.527864045000422,-7.608452130361229,-5.064338553438002,-9.03503690480396
-5.798203518405604,-6.115724998202465,-5.2900966380376655,-7.527046151633803,-4.781989757669727,-8.93836730506514
-5.607190407549593,-6.0435471582736335,-5.055003578522574,-7.43821188710601,-4.502816749495555,-8.832876615938385
-5.418538710873923,-5.965405066945875,-4.822816874921754,-7.342037005471848,-4.227095038969585,-8.718668943997821
-5.232434604827026,-5.8813758410291275,-4.593765667479419,-7.238616419728157,-3.9550967301318107,-8.595856998427186
-5.049061751692943,-5.791542407224389,-4.368076002083621,-7.1280521935069405,-3.687090252474299,-8.464561979789492
-4.86860111833885,-5.695993420285113,-4.145970607186275,-7.010453440350907,-3.4233400960336997,-8.3249134604167
-4.691230797622585,-5.594823175525632,-3.9276686739970277,-6.885936216031547,-3.1641065503714705,-8.177049256537462
-4.51712583263652,-5.488131515763096,-3.713385640168026,-6.75462340401612,-2.909645447699532,-8.021115292269144
-4.346458043961151,-5.3760237327846525,-3.5033329771829553,-6.616644594196495,-2.6602079104047593,-7.857265455608337
-4.17939586009892,-5.258610463437154,-3.2977179816602105,-6.472135954999576,-2.4160401032215013,-7.685661446561998
-4.01610415125565,-5.136007580441985,-3.0967435707761846,-6.321240099005521,-2.1773829902967194,-7.506472617569056
-3.856744066633516,-5.008336078042629,-2.9006080820104803,-6.164105942206312,-1.9444720973874445,-7.319875806369995
-3.701472875396263,-4.875721952597987,-2.7095050774107845,-6.000888557043676,-1.7175372794253059,-7.126055161489365
-3.5504438114635244,-4.738296078239175,-2.523623152570491,-5.831749019371292,-1.4968024936774575,-6.92520196050341
-3.4038059222874373,-4.596194077712555,-2.343145750507616,-5.656854249492376,-1.2824855787277945,-6.717514421272197
-3.2617039217608235,-4.449556188536475,-2.168250980628705,-5.476376847429506,-1.0747980394965864,-6.503197506322538
-3.124278047402011,-4.298527124603734,-1.9991114429563224,-5.290494922589213,-0.8739448385106336,-6.282462720574691
-2.991663921957369,-4.143255933366483,-1.835894057793685,-5.099391917989517,-0.6801241936300011,-6.0555279026125515
-2.8639924195580146,-3.983895848744349,-1.6787599009944776,-4.903256429223812,-0.4935273824309405,-5.822617009703275
-2.7413895365628385,-3.8206041399010706,-1.5278640450004177,-4.702282018339781,-0.3143385534379972,-5.583959896778491
-2.623976267215346,-3.6535419560388456,-1.3833554058035036,-4.496667022817042,-0.142734544391661,-5.339792089595239
-2.5118684842368997,-3.482874167363475,-1.2453765959838776,-4.286614359831971,0.021115292269144437,-5.090354552300466
-2.4051768244743656,-3.308769202377413,-1.11406378396845,-4.07233132600297,0.17704925653746573,-4.835893449628526
-2.304006579714888,-3.131398881661152,-0.9895465596490913,-3.8540293928137226,0.32491346041670544,-4.576659903966293
-2.2084575927756074,-2.950938248307051,-0.871947806493055,-3.6319239979163696,0.46456197978949754,-4.312909747525688
-2.1186241589708716,-2.7675653951729684,-0.7613835802718425,-3.4062343325205777,0.5958569984271869,-4.044903269868187
-2.0345949330541213,-2.581461289126071,-0.65796299452815,-3.1771831250782427,0.7186689439978213,-3.7729049610304144
-1.9564528417263654,-2.392809592450406,-0.5617881128939883,-2.944996421477423,0.8328766159383887,-3.49718325050444
-1.8842750017975352,-2.201796481594396,-0.47295384836619636,-2.7099033619623314,0.9383673050651424,-3.218010242330267
-1.8181326440815004,-2.0086104634371544,-0.39154786963877,-2.4721359549995743,1.0350369048039605,-2.935661446561994
-1.7580910430998693,-1.8134421892549866,-0.3176505145844546,-2.23192884831383,1.1227900139309601,-2.650415507372674
-1.704209452663897,-1.6164842665715533,-0.2513347109709505,-1.989519097318836,1.2015400307219959,-2.3625539280661183
-1.6565410473981412,-1.4179310690775244,-0.19266590449002052,-1.7451459311723394,1.2712092384181002,-2.0723607932671544
-1.615132870263523,-1.21797854480721,-0.14170199417049023,-1.4990505166857975,1.3317288819225426,-1.780122488564385
-1.5800257861316038,-1.0168240227614973,-0.09849327523889695,-1.2514757203218418,1.38303923565381,-1.4861274178821864
-1.5512544414558942,-0.8146660181679769,-0.06308238948417699,-1.0026658685144303,1.4250896624875402,-1.1906657188608838
-1.5288472300799802,-0.6117040365703411,-0.03550428317536003,-0.7528665065481123,1.4578386637292602,-0.8940289765258834
-1.5128262652162348,-0.4081383769405341,-0.015786172573827528,-0.5023241562345061,1.4812539200685797,-0.5965099355284781
-1.5032073576227445,-0.20416993400783479,-0.0039475170741472,-0.2512860726250269,1.49531232347445,-0.298402211242219
-1.5,2.495094210643358e-15,0.0,5.145992478965237e-15,1.5,7.796890747287115e-15
-1.5032073576227454,0.20416993400783728,-0.003947517074148088,0.25128607262503005,1.4953123234744492,0.2984022112422228
-1.5128262652162348,0.40813837694054,-0.015786172573827528,0.5023241562345093,1.4812539200685797,0.5965099355284786
-1.5288472300799802,0.6117040365703442,-0.03550428317536003,0.7528665065481154,1.4578386637292602,0.8940289765258865
-1.5512544414558938,0.8146660181679775,-0.06308238948417699,1.0026658685144334,1.4250896624875398,1.1906657188608893
-1.5800257861316052,1.0168240227615049,-0.09849327523889873,1.251475720321852,1.3830392356538077,1.4861274178821993
-1.6151328702635237,1.2179785448072118,-0.14170199417049112,1.4990505166858006,1.3317288819225415,1.7801224885643894
-1.6565410473981421,1.4179310690775275,-0.1926659044900214,1.7451459311723425,1.2712092384180993,2.0723607932671575
-1.7042094526638978,1.6164842665715564,-0.2513347109709514,1.989519097318839,1.201540030721995,2.362553928066122
-1.7580910430998702,1.8134421892549901,-0.3176505145844555,2.2319288483138333,1.1227900139309592,2.6504155073726765
-1.818132644081503,2.008610463437164,-0.39154786963877264,2.472135954999584,1.0350369048039578,2.935661446562004
-1.8842750017975352,2.201796481594397,-0.47295384836619725,2.7099033619623345,0.9383673050651407,3.218010242330272
-1.9564528417263662,2.3928095924504085,-0.5617881128939892,2.9449964214774256,0.8328766159383878,3.4971832505044427
-2.034594933054122,2.5814612891260738,-0.6579629945281509,3.1771831250782454,0.7186689439978204,3.772904961030417
-2.1186241589708725,2.76756539517297,-0.7613835802718434,3.4062343325205804,0.5958569984271855,4.044903269868191
-2.208457592775611,2.9509382483070583,-0.8719478064930595,3.631923997916379,0.464561979789492,4.3129097475256994
-2.3040065797148888,3.131398881661153,-0.9895465596490931,3.8540293928137253,0.3249134604167023,4.576659903966298
-2.4051768244743674,3.3087692023774156,-1.1140637839684517,4.072331326002972,0.17704925653746395,4.835893449628529
-2.5118684842369006,3.482874167363476,-1.2453765959838794,4.286614359831973,0.021115292269141772,5.09035455230047
-2.6239762672153466,3.653541956038846,-1.3833554058035054,4.496667022817044,-0.1427345443916641,5.3397920895952415
-2.7413895365628456,3.8206041399010795,-1.527864045000424,4.702282018339789,-0.3143385534380023,5.583959896778498
-2.8639924195580146,3.9838958487443494,-1.6787599009944794,4.9032564292238145,-0.49352738243094385,5.822617009703279
-2.9916639219573717,4.1432559333664845,-1.8358940577936878,5.099391917989519,-0.6801241936300038,6.055527902612553
-3.124278047402014,4.298527124603739,-1.9991114429563241,5.2904949225892155,-0.8739448385106339,6.282462720574692
-3.261703921760829,4.449556188536481,-2.168250980628712,5.476376847429514,-1.0747980394965952,6.503197506322548
-3.403805922287443,4.5961940777125605,-2.343145750507623,5.656854249492383,-1.282485578727803,6.717514421272206
-3.550443811463526,4.738296078239177,-2.523623152570493,5.831749019371294,-1.4968024936774598,6.925201960503411
-3.701472875396264,4.875721952597988,-2.7095050774107863,6.000888557043678,-1.717537279425309,7.126055161489368
-3.8567440666335164,5.008336078042629,-2.900608082010483,6.164105942206314,-1.9444720973874496,7.319875806369999
-4.016104151255659,5.1360075804419925,-3.0967435707761934,6.321240099005527,-2.177382990296728,7.506472617569061
-4.179395860098928,5.258610463437161,-3.2977179816602185,6.472135954999582,-2.4160401032215093,7.685661446562004
-4.346458043961152,5.3760237327846525,-3.503332977182958,6.616644594196496,-2.6602079104047633,7.85726545560834
-4.5171258326365225,5.488131515763098,-3.7133856401680285,6.7546234040161215,-2.9096454476995346,8.021115292269144
-4.691230797622586,5.594823175525633,-3.9276686739970303,6.885936216031549,-3.164106550371475,8.177049256537465
-4.868601118338857,5.695993420285117,-4.145970607186284,7.010453440350911,-3.42334009603371,8.324913460416706
-5.04906175169295,5.791542407224393,-4.36807600208363,7.128052193506945,-3.68709025247431,8.464561979789497
-5.232434604827031,5.8813758410291275,-4.593765667479422,7.2386164197281575,-3.955096730131814,8.595856998427188
-5.418538710873929,5.965405066945879,-4.822816874921757,7.34203700547185,-4.227095038969584,8.718668943997821
-5.607190407549594,6.043547158273634,-5.055003578522577,7.438211887106012,-4.502816749495559,8.832876615938389
-5.798203518405609,6.1157249982024675,-5.290096638037674,7.527046151633806,-4.78198975766974,8.938367305065146
-5.991389536562844,6.181867355918499,-5.527864045000426,7.60845213036123,-5.064338553438008,9.035036904803961
-6.186557810745014,6.241908956900131,-5.768071151686169,7.682349485415545,-5.349584492627325,9.12279001393096
-6.383515733428446,6.295790547336103,-6.010480902681163,7.7486652890290495,-5.63744607193388,9.201540030721995
-6.582068930922473,6.343458952601858,-6.25485406882766,7.8073340955099795,-5.927639206732847,9.2712092384181
-6.782021455192793,6.384867129736477,-6.5009494833142085,7.858298005829511,-6.219877511435624,9.331728881922544
-6.983175977238503,6.419974213868395,-6.748524279678158,7.901506724761102,-6.513872582117813,9.38303923565381
-7.185333981832025,6.448745558544106,-6.9973341314855695,7.936917610515823,-6.8093342811391135,9.42508966248754
-7.388295963429658,6.471152769920019,-7.247133493451887,7.96449571682464,-7.105971023474116,9.45783866372926
-7.591861623059463,6.487173734783765,-7.497675843765493,7.9842138274261725,-7.403490064471523,9.48125392006858
-7.795830065992172,6.4967926423772555,-7.74871392737498,7.996052482925853,-7.7015977887577876,9.495312323474451
-8.000000000000004,6.5,-8.000000000000005,8.0,-8.000000000000007,9.5
-8.204169934007837,6.496792642377255,-8.25128607262503,7.996052482925852,-8.298402211242223,9.49531232347445
-8.40813837694054,6.487173734783765,-8.50232415623451,7.9842138274261725,-8.596509935528479,9.48125392006858
-8.611704036570343,6.47115276992002,-8.752866506548115,7.96449571682464,-8.894028976525886,9.457838663729259
-8.814666018167983,6.448745558544106,-9.00266586851444,7.936917610515822,-9.190665718860895,9.425089662487538
-9.016824022761504,6.419974213868395,-9.251475720321851,7.901506724761101,-9.486127417882198,9.383039235653808
-9.217978544807211,6.3848671297364765,-9.4990505166858,7.858298005829509,-9.78012248856439,9.331728881922542
-9.417931069077527,6.343458952601858,-9.745145931172342,7.807334095509979,-10.072360793267157,9.271209238418098
-9.616484266571558,6.295790547336102,-9.989519097318839,7.748665289029049,-10.36255392806612,9.201540030721995
-9.813442189254989,6.24190895690013,-10.231928848313833,7.6823494854155445,-10.650415507372678,9.12279001393096
-10.008610463437153,6.1818673559185,-10.472135954999576,7.608452130361229,-10.935661446562,9.03503690480396
-10.201796481594405,6.115724998202461,-10.70990336196234,7.5270461516338,-11.218010242330275,8.938367305065139
-10.392809592450416,6.043547158273631,-10.944996421477432,7.438211887106008,-11.497183250504449,8.832876615938385
-10.581461289126079,5.965405066945875,-11.177183125078251,7.3420370054718465,-11.772904961030424,8.718668943997818
-10.767565395172975,5.881375841029126,-11.406234332520587,7.238616419728154,-12.044903269868199,8.595856998427182
-10.950938248307056,5.791542407224389,-11.631923997916378,7.1280521935069405,-12.3129097475257,8.464561979789492
-11.131398881661152,5.695993420285111,-11.854029392813725,7.010453440350907,-12.576659903966299,8.324913460416703
-11.308769202377412,5.594823175525633,-12.07233132600297,6.885936216031548,-12.835893449628529,8.177049256537464
-11.482874167363478,5.488131515763097,-12.286614359831972,6.754623404016121,-13.090354552300466,8.021115292269144
-11.65354195603885,5.376023732784651,-12.496667022817043,6.6166445941964955,-13.339792089595235,7.85726545560834
-11.820604139901075,5.25861046343716,-12.702282018339783,6.472135954999581,-13.583959896778492,7.685661446562003
-11.983895848744355,5.136007580441982,-12.90325642922382,6.321240099005517,-13.822617009703285,7.506472617569052
-12.14325593336649,5.008336078042625,-13.099391917989525,6.164105942206309,-14.05552790261256,7.319875806369993
-12.29852712460374,4.875721952597985,-13.290494922589222,6.000888557043671,-14.282462720574703,7.126055161489358
-12.449556188536478,4.738296078239173,-13.476376847429513,5.831749019371288,-14.503197506322548,6.9252019605034025
-12.596194077712562,4.596194077712555,-13.656854249492383,5.656854249492377,-14.717514421272204,6.717514421272199
-12.738296078239175,4.449556188536476,-13.831749019371294,5.476376847429507,-14.925201960503413,6.503197506322539
-12.875721952597988,4.298527124603735,-14.000888557043677,5.290494922589214,-15.126055161489365,6.282462720574692
-13.00833607804263,4.143255933366484,-14.164105942206314,5.099391917989518,-15.319875806369998,6.055527902612552
-13.136007580441985,3.983895848744349,-14.321240099005522,4.903256429223813,-15.506472617569058,5.822617009703277
-13.258610463437158,3.820604139901075,-14.472135954999578,4.702282018339787,-15.685661446561998,5.583959896778499
-13.37602373278466,3.65354195603884,-14.6166445941965,4.496667022817037,-15.857265455608342,5.3397920895952335
-13.4881315157631,3.482874167363473,-14.754623404016126,4.286614359831965,-16.02111529226915,5.090354552300457
-13.594823175525637,3.30876920237741,-14.885936216031553,4.072331326002964,-16.17704925653747,4.835893449628519
-13.695993420285117,3.131398881661143,-15.010453440350911,3.8540293928137173,-16.324913460416706,4.576659903966291
-13.791542407224393,2.950938248307053,-15.128052193506946,3.6319239979163704,-16.464561979789497,4.312909747525688
-13.881375841029126,2.767565395172972,-15.238616419728157,3.4062343325205786,-16.595856998427188,4.044903269868185
-13.965405066945879,2.581461289126072,-15.34203700547185,3.1771831250782436,-16.71866894399782,3.7729049610304153
-14.043547158273634,2.392809592450405,-15.43821188710601,2.944996421477424,-16.832876615938385,3.4971832505044427
-14.115724998202467,2.2017964815943945,-15.527046151633805,2.7099033619623323,-16.938367305065142,3.21801024233027
-14.181867355918495,2.0086104634371678,-15.608452130361227,2.4721359549995823,-17.03503690480396,2.935661446561997
-14.241908956900133,1.8134421892549772,-15.682349485415546,2.2319288483138244,-17.12279001393096,2.6504155073726716
-14.295790547336106,1.6164842665715502,-15.748665289029052,1.9895190973188301,-17.201540030722,2.3625539280661103
-14.343458952601857,1.4179310690775235,-15.80733409550998,1.7451459311723334,-17.271209238418102,2.0723607932671433
-14.384867129736477,1.217978544807203,-15.85829800582951,1.4990505166857915,-17.331728881922544,1.78012248856438
-14.419974213868397,1.016824022761495,-15.901506724761102,1.2514757203218427,-17.383039235653808,1.4861274178821904
-14.448745558544108,0.8146660181679752,-15.936917610515824,1.0026658685144312,-17.42508966248754,1.1906657188608871
-14.47115276992002,0.6117040365703446,-15.96449571682464,0.7528665065481132,-17.45783866372926,0.8940289765258818
-14.487173734783765,0.4081383769405351,-15.984213827426172,0.5023241562345071,-17.48125392006858,0.5965099355284791
-14.496792642377255,0.20416993400783506,-15.996052482925853,0.25128607262502783,-17.49531232347445,0.2984022112422206
-14.5,8.240948854597331e-15,-16.0,2.9391523179536475e-15,-17.5,-2.362644218690036e-15
-14.496792642377255,-0.20416993400783942,-15.996052482925851,-0.25128607262503616,-17.495312323474447,-0.29840221124223293
-14.487173734783763,-0.40813837694054866,-15.98421382742617,-0.5023241562345154,-17.48125392006858,-0.5965099355284822
-14.47115276992002,-0.6117040365703529,-15.96449571682464,-0.7528665065481215,-17.45783866372926,-0.8940289765258901
-14.448745558544106,-0.8146660181679833,-15.936917610515822,-1.0026658685144394,-17.42508966248754,-1.1906657188608953
-14.419974213868397,-1.0168240227615033,-15.901506724761102,-1.251475720321851,-17.383039235653808,-1.4861274178821986
-14.384867129736476,-1.217978544807211,-15.858298005829509,-1.4990505166857997,-17.33172888192254,-1.7801224885643885
-14.343458952601859,-1.4179310690775266,-15.80733409550998,-1.7451459311723416,-17.271209238418102,-2.0723607932671566
-14.295790547336102,-1.616484266571558,-15.748665289029049,-1.9895190973188381,-17.201540030721997,-2.3625539280661183
-14.241908956900131,-1.8134421892549888,-15.682349485415546,-2.2319288483138324,-17.12279001393096,-2.650415507372676
-14.1818673559185,-2.0086104634371527,-15.60845213036123,-2.4721359549995765,-17.03503690480396,-2.9356614465620003
-14.115724998202463,-2.201796481594401,-15.527046151633801,-2.7099033619623403,-16.93836730506514,-3.2180102423302794
-14.04354715827363,-2.3928095924504116,-15.438211887106007,-2.9449964214774313,-16.832876615938382,-3.497183250504451
-13.965405066945875,-2.5814612891260795,-15.342037005471846,-3.177183125078251,-16.71866894399782,-3.772904961030423
-13.881375841029122,-2.767565395172979,-15.238616419728153,-3.406234332520586,-16.595856998427184,-4.044903269868193
-13.791542407224389,-2.9509382483070596,-15.128052193506942,-3.631923997916378,-16.464561979789494,-4.312909747525696
-13.695993420285113,-3.1313988816611498,-15.010453440350908,-3.8540293928137244,-16.324913460416703,-4.5766599039662985
-13.594823175525635,-3.308769202377413,-14.88593621603155,-4.072331326002971,-16.177049256537465,-4.83589344962853
-13.488131515763099,-3.4828741673634767,-14.75462340401612,-4.286614359831972,-16.021115292269144,-5.090354552300468
-13.376023732784653,-3.653541956038849,-14.616644594196496,-4.496667022817044,-15.857265455608339,-5.339792089595238
-13.25861046343716,-3.820604139901074,-14.472135954999581,-4.702282018339782,-15.685661446562003,-5.583959896778491
-13.136007580441982,-3.9838958487443548,-14.321240099005518,-4.90325642922382,-15.506472617569054,-5.8226170097032846
-13.008336078042628,-4.143255933366485,-14.164105942206309,-5.099391917989524,-15.31987580636999,-6.055527902612563
-12.875721952597983,-4.2985271246037415,-14.000888557043671,-5.29049492258922,-15.12605516148936,-6.282462720574698
-12.738296078239173,-4.449556188536479,-13.831749019371289,-5.476376847429513,-14.925201960503404,-6.503197506322548
-12.596194077712557,-4.59619407771256,-13.656854249492376,-5.656854249492383,-14.717514421272195,-6.717514421272207
-12.449556188536473,-4.738296078239178,-13.476376847429506,-5.831749019371294,-14.50319750632254,-6.9252019605034105
-12.298527124603735,-4.875721952597989,-13.290494922589215,-6.000888557043677,-14.282462720574694,-7.126055161489364
-12.143255933366484,-5.008336078042629,-13.099391917989518,-6.164105942206314,-14.055527902612551,-7.319875806369999
-11.98389584874435,-5.136007580441985,-12.903256429223813,-6.3212400990055215,-13.822617009703276,-7.506472617569058
-11.820604139901068,-5.258610463437164,-12.702282018339776,-6.472135954999586,-13.583959896778484,-7.6856614465620074
-11.653541956038843,-5.376023732784656,-12.496667022817036,-6.6166445941965,-13.339792089595228,-7.857265455608344
-11.482874167363471,-5.488131515763102,-12.286614359831965,-6.754623404016125,-13.09035455230046,-8.021115292269148
-11.308769202377405,-5.5948231755256375,-12.072331326002963,-6.885936216031553,-12.835893449628522,-8.177049256537467
-11.131398881661145,-5.695993420285117,-11.854029392813718,-7.010453440350911,-12.576659903966291,-8.324913460416706
-10.95093824830705,-5.791542407224393,-11.63192399791637,-7.128052193506945,-12.31290974752569,-8.464561979789497
-10.767565395172973,-5.8813758410291275,-11.40623433252058,-7.2386164197281575,-12.044903269868186,-8.595856998427188
-10.581461289126077,-5.965405066945876,-11.177183125078244,-7.342037005471849,-11.772904961030411,-8.718668943997821
-10.392809592450407,-6.0435471582736335,-10.944996421477423,-7.438211887106011,-11.49718325050444,-8.832876615938387
-10.201796481594396,-6.115724998202465,-10.709903361962333,-7.527046151633803,-11.21801024233027,-8.93836730506514
-10.008610463437147,-6.181867355918501,-10.472135954999569,-7.608452130361232,-10.93566144656199,-9.035036904803961
-9.813442189254982,-6.241908956900132,-10.231928848313824,-7.682349485415547,-10.650415507372667,-9.122790013930961
-9.616484266571549,-6.295790547336104,-9.98951909731883,-7.748665289029051,-10.362553928066111,-9.201540030721999
-9.417931069077522,-6.343458952601859,-9.745145931172335,-7.80733409550998,-10.072360793267148,-9.271209238418102
-9.217978544807206,-6.384867129736477,-9.499050516685791,-7.858298005829511,-9.780122488564377,-9.331728881922544
-9.016824022761497,-6.419974213868395,-9.251475720321842,-7.901506724761102,-9.486127417882187,-9.38303923565381
-8.814666018167976,-6.448745558544106,-9.002665868514432,-7.936917610515823,-9.190665718860888,-9.42508966248754
-8.611704036570341,-6.471152769920019,-8.752866506548113,-7.96449571682464,-8.894028976525885,-9.45783866372926
-8.408138376940535,-6.487173734783765,-8.502324156234508,-7.9842138274261725,-8.59650993552848,-9.48125392006858
-8.204169934007837,-6.4967926423772555,-8.251286072625028,-7.996052482925853,-8.29840221124222,-9.495312323474451
-7.999999999999992,-6.5,-7.999999999999989,-8.0,-7.999999999999987,-9.5
-7.795830065992159,-6.496792642377255,-7.748713927374964,-7.996052482925852,-7.701597788757769,-9.49531232347445
-7.591861623059457,-6.487173734783765,-7.497675843765485,-7.984213827426172,-7.403490064471513,-9.481253920068578
-7.38829596342965,-6.471152769920019,-7.247133493451879,-7.964495716824639,-7.105971023474108,-9.457838663729259
